Model,Dataset,Repetition,Fold,Accuracy,F1,Recall,Precision
PW,mfeat_zer,16,8,0.81,0.802408119898285,0.81,0.8046452494873547
PW,mfeat_zer,16,9,0.865,0.8650722177551446,0.865,0.8680829915698337
PW,mfeat_zer,16,10,0.76,0.7571141502913005,0.76,0.757694995063416
PW,mfeat_zer,17,1,0.855,0.8553735128700929,0.855,0.8638829286655373
PW,mfeat_zer,17,2,0.82,0.8103650038940465,0.82,0.8152608289692688
PW,mfeat_zer,17,3,0.825,0.8209529788926452,0.825,0.8191138050116378
PW,mfeat_zer,17,4,0.835,0.8327912297640929,0.835,0.8367716717780656
PW,mfeat_zer,17,5,0.825,0.824664664628542,0.825,0.8271278987983792
PW,mfeat_zer,17,6,0.825,0.8166456162579397,0.825,0.8291991341991342
PW,mfeat_zer,17,7,0.855,0.8543691075719317,0.855,0.8580791941976154
PW,mfeat_zer,17,8,0.85,0.8496251887028802,0.85,0.8559837548072842
PW,mfeat_zer,17,9,0.86,0.8586681709852441,0.86,0.8590572018280995
PW,mfeat_zer,17,10,0.755,0.7543952842967745,0.755,0.7592757242757243
PW,mfeat_zer,18,1,0.84,0.8372611774886606,0.84,0.8421644237405107
PW,mfeat_zer,18,2,0.84,0.8381704203655422,0.84,0.8401560719981772
PW,mfeat_zer,18,3,0.865,0.8617641982262694,0.865,0.8624980270174778
PW,mfeat_zer,18,4,0.885,0.8804711954711953,0.885,0.8846135443503865
PW,mfeat_zer,18,5,0.875,0.8734875508174609,0.875,0.8794285714285714
PW,mfeat_zer,18,6,0.82,0.8165136043594514,0.82,0.8226165647218278
PW,mfeat_zer,18,7,0.815,0.8115160318947224,0.815,0.8156977336389101
PW,mfeat_zer,18,8,0.805,0.807996565243035,0.805,0.8149229691876749
PW,mfeat_zer,18,9,0.82,0.8177943509426925,0.82,0.8181945272388131
PW,mfeat_zer,18,10,0.7,0.7025936918801476,0.7,0.7117365438998565
PW,mfeat_zer,19,1,0.87,0.8694738487870708,0.87,0.8699206349206348
PW,mfeat_zer,19,2,0.865,0.8640300525666379,0.865,0.8665622612681436
PW,mfeat_zer,19,3,0.845,0.838476661620986,0.845,0.845010406727327
PW,mfeat_zer,19,4,0.805,0.8025465405729245,0.805,0.8146569102147195
PW,mfeat_zer,19,5,0.805,0.8021547184343852,0.805,0.8042597435618031
PW,mfeat_zer,19,6,0.85,0.8446184671637609,0.85,0.846172830792396
PW,mfeat_zer,19,7,0.83,0.8276286464925746,0.83,0.8295995670995672
PW,mfeat_zer,19,8,0.855,0.8562208535892747,0.855,0.8602448634956374
PW,mfeat_zer,19,9,0.835,0.8358561516488345,0.835,0.8434092584402183
PW,mfeat_zer,19,10,0.74,0.7422113645412746,0.74,0.7486923860453273
PW,mfeat_zer,20,1,0.805,0.8048031511432712,0.805,0.8069189277541681
PW,mfeat_zer,20,2,0.885,0.8824720566183981,0.885,0.881712034095935
PW,mfeat_zer,20,3,0.82,0.8138324964131993,0.82,0.8224347158218126
PW,mfeat_zer,20,4,0.86,0.8598809466251328,0.86,0.8654506295965442
PW,mfeat_zer,20,5,0.81,0.8078435603556461,0.81,0.8178195987019516
PW,mfeat_zer,20,6,0.855,0.853549078808461,0.855,0.8604699248120301
PW,mfeat_zer,20,7,0.815,0.8068740705165609,0.815,0.808452380952381
PW,mfeat_zer,20,8,0.835,0.8327167452346792,0.835,0.8423234811165845
PW,mfeat_zer,20,9,0.85,0.8493031647921131,0.85,0.8644989338358904
PW,mfeat_zer,20,10,0.735,0.730805662645608,0.735,0.7308216192655553
PW,mfeat_zer,21,1,0.84,0.838593129407083,0.84,0.8427068878310634
PW,mfeat_zer,21,2,0.825,0.821301919115604,0.825,0.8220413187117991
PW,mfeat_zer,21,3,0.855,0.8542829635063268,0.855,0.8557070707070706
PW,mfeat_zer,21,4,0.82,0.8198130388287715,0.82,0.8230223858491458
PW,mfeat_zer,21,5,0.85,0.8493705631940925,0.85,0.8572994652406416
PW,mfeat_zer,21,6,0.845,0.8430298698591382,0.845,0.843828320802005
PW,mfeat_zer,21,7,0.865,0.863665915413236,0.865,0.8663490218221677
PW,mfeat_zer,21,8,0.84,0.8401453051453052,0.84,0.8436921850079745
PW,mfeat_zer,21,9,0.845,0.8434527945311001,0.845,0.8539035087719299
PW,mfeat_zer,21,10,0.74,0.7303046605290645,0.74,0.7293441079044795
PW,mfeat_zer,22,1,0.885,0.8825894331270235,0.885,0.894759887266281
PW,mfeat_zer,22,2,0.835,0.8325666896033028,0.835,0.8421727395411607
PW,mfeat_zer,22,3,0.82,0.8166609375659439,0.82,0.818044733044733
PW,mfeat_zer,22,4,0.815,0.8136792051797873,0.815,0.8163313625845595
PW,mfeat_zer,22,5,0.87,0.8691089447177839,0.87,0.8803606569225231
PW,mfeat_zer,22,6,0.8,0.7986316177779591,0.8,0.8008697546004049
PW,mfeat_zer,22,7,0.86,0.8593728904714217,0.86,0.8697698678133462
PW,mfeat_zer,22,8,0.855,0.853799863345854,0.855,0.8600041771094402
PW,mfeat_zer,22,9,0.81,0.8074555994736466,0.81,0.8117838155996051
PW,mfeat_zer,22,10,0.76,0.7597358087176579,0.76,0.7624092840797645
PW,mfeat_zer,23,1,0.855,0.8528474454905178,0.855,0.8550878348704437
PW,mfeat_zer,23,2,0.83,0.8250233048685061,0.83,0.8263962937647148
PW,mfeat_zer,23,3,0.83,0.834162727697074,0.83,0.8437221410303253
PW,mfeat_zer,23,4,0.835,0.8336702728166142,0.835,0.8377887901572112
PW,mfeat_zer,23,5,0.85,0.8464033470451955,0.85,0.8474149388623072
PW,mfeat_zer,23,6,0.835,0.8309295461349374,0.835,0.8315022404496087
PW,mfeat_zer,23,7,0.85,0.8463008851014433,0.85,0.8610204707573129
PW,mfeat_zer,23,8,0.825,0.8258538794826503,0.825,0.835846038019951
PW,mfeat_zer,23,9,0.835,0.8331962035222027,0.835,0.8340807047456664
PW,mfeat_zer,23,10,0.74,0.7358330545630318,0.74,0.7416997914366336
PW,mfeat_zer,24,1,0.865,0.8632656453516528,0.865,0.8625590491379965
PW,mfeat_zer,24,2,0.855,0.8521018851506656,0.855,0.8558521303258145
PW,mfeat_zer,24,3,0.87,0.8667642914067195,0.87,0.8826093922417452
PW,mfeat_zer,24,4,0.81,0.8072929979651456,0.81,0.8111419853982782
PW,mfeat_zer,24,5,0.82,0.8176525828964852,0.82,0.8229469060351414
PW,mfeat_zer,24,6,0.875,0.8719922774415713,0.875,0.871758658008658
PW,mfeat_zer,24,7,0.815,0.8121939879192765,0.815,0.8136491585469914
PW,mfeat_zer,24,8,0.8,0.7964927561665988,0.8,0.8012111301076843
PW,mfeat_zer,24,9,0.86,0.8561551239458215,0.86,0.8840647753276472
PW,mfeat_zer,24,10,0.735,0.7306802098656086,0.735,0.7323256373256374
PW,mfeat_zer,25,1,0.85,0.8476855600539811,0.85,0.8489055023923444
PW,mfeat_zer,25,2,0.835,0.8316914088298094,0.835,0.8345581315530164
PW,mfeat_zer,25,3,0.825,0.8231802066140962,0.825,0.8245093795093794
PW,mfeat_zer,25,4,0.835,0.8343016688449282,0.835,0.8432156780840993
PW,mfeat_zer,25,5,0.825,0.8281121081804725,0.825,0.8351223326859346
PW,mfeat_zer,25,6,0.84,0.8372574665385961,0.84,0.846680643917486
PW,mfeat_zer,25,7,0.835,0.8328681721307928,0.835,0.8372720804568968
PW,mfeat_zer,25,8,0.85,0.8462772333298052,0.85,0.849669364451973
PW,mfeat_zer,25,9,0.86,0.8584284414772221,0.86,0.8599849054454317
PW,mfeat_zer,25,10,0.73,0.7264773986532651,0.73,0.7282723475355054
PW,mfeat_zer,26,1,0.83,0.8239231268538022,0.83,0.8403257663003255
PW,mfeat_zer,26,2,0.835,0.8333984923009313,0.835,0.8331792717086834
PW,mfeat_zer,26,3,0.85,0.8488886617987732,0.85,0.8528188678217282
PW,mfeat_zer,26,4,0.83,0.8285401515554962,0.83,0.8316087773782281
PW,mfeat_zer,26,5,0.825,0.8235589790981319,0.825,0.8262745098039216
PW,mfeat_zer,26,6,0.82,0.8212189935935599,0.82,0.828863035113035
PW,mfeat_zer,26,7,0.85,0.8513709252795096,0.85,0.8598489446283564
PW,mfeat_zer,26,8,0.855,0.8528700345042108,0.855,0.8564083132733019
PW,mfeat_zer,26,9,0.835,0.8281921324259532,0.835,0.8287640213841585
PW,mfeat_zer,26,10,0.725,0.727018992903725,0.725,0.7341355696396754
PW,mfeat_zer,27,1,0.87,0.8670403227393318,0.87,0.8699200075287031
PW,mfeat_zer,27,2,0.84,0.8401160895242454,0.84,0.8447667670493759
PW,mfeat_zer,27,3,0.87,0.8668727819082634,0.87,0.8812926363202541
PW,mfeat_zer,27,4,0.82,0.821444690918375,0.82,0.8267810457516339
PW,mfeat_zer,27,5,0.795,0.7928837763722977,0.795,0.7963092101135578
PW,mfeat_zer,27,6,0.875,0.8679828927719997,0.875,0.8779486988107678
PW,mfeat_zer,27,7,0.825,0.8234128002934163,0.825,0.8261038961038962
PW,mfeat_zer,27,8,0.83,0.8295265318413659,0.83,0.8372592558762636
PW,mfeat_zer,27,9,0.805,0.8035386003321673,0.805,0.8115303895637722
PW,mfeat_zer,27,10,0.78,0.7777875724194796,0.78,0.7786199135364569
PW,mfeat_zer,28,1,0.81,0.8103726935333883,0.81,0.8215977212140895
PW,mfeat_zer,28,2,0.84,0.8352310532574436,0.84,0.8362809196905306
PW,mfeat_zer,28,3,0.835,0.8348194520747287,0.835,0.8400936465009692
PW,mfeat_zer,28,4,0.82,0.816246277677161,0.82,0.8194079318850487
PW,mfeat_zer,28,5,0.85,0.8502412185958125,0.85,0.8583075378727553
PW,mfeat_zer,28,6,0.85,0.8495304930031398,0.85,0.8556256024677077
PW,mfeat_zer,28,7,0.875,0.87212754524469,0.875,0.8784816472619675
PW,mfeat_zer,28,8,0.845,0.8444528535221731,0.845,0.8455992253360676
PW,mfeat_zer,28,9,0.855,0.8517161101628368,0.855,0.8513293650793651
PW,mfeat_zer,28,10,0.75,0.748635917442793,0.75,0.7570523822097047
PW,mfeat_zer,29,1,0.87,0.8696134408329529,0.87,0.871110128261831
PW,mfeat_zer,29,2,0.815,0.813645689482128,0.815,0.8204006227690438
PW,mfeat_zer,29,3,0.855,0.8529232485303883,0.855,0.85875588179936
PW,mfeat_zer,29,4,0.83,0.8263949362729852,0.83,0.8335324675324675
PW,mfeat_zer,29,5,0.835,0.8292971086326558,0.835,0.8289542913227124
PW,mfeat_zer,29,6,0.855,0.8487376329926701,0.855,0.8505707450444292
PW,mfeat_zer,29,7,0.815,0.812779957170201,0.815,0.8164974937343358
PW,mfeat_zer,29,8,0.81,0.8088934783567836,0.81,0.8143593833067517
PW,mfeat_zer,29,9,0.86,0.8589496008784303,0.86,0.8687961676005155
PW,mfeat_zer,29,10,0.765,0.7692041689516155,0.765,0.7787369385860099
PW,mfeat_zer,30,1,0.85,0.8485035978514239,0.85,0.8561470985155196
PW,mfeat_zer,30,2,0.865,0.8662352253366374,0.865,0.8713486747170959
PW,mfeat_zer,30,3,0.81,0.8094059876794151,0.81,0.8132402977139819
PW,mfeat_zer,30,4,0.83,0.8295645074102848,0.83,0.8330102070645886
PW,mfeat_zer,30,5,0.845,0.8414697747015504,0.845,0.8514024912709124
PW,mfeat_zer,30,6,0.82,0.8130374491878944,0.82,0.8123056653491436
PW,mfeat_zer,30,7,0.895,0.8901999784078776,0.895,0.895481330263939
PW,mfeat_zer,30,8,0.785,0.7803838369267849,0.785,0.7810784055985295
PW,mfeat_zer,30,9,0.87,0.8699861492865343,0.87,0.8726423902894491
PW,mfeat_zer,30,10,0.705,0.7017803735175441,0.705,0.7070729813664596
GB,mfeat_fac,1,1,1.0,1.0,1.0,1.0
GB,mfeat_fac,1,2,1.0,1.0,1.0,1.0
GB,mfeat_fac,1,3,1.0,1.0,1.0,1.0
GB,mfeat_fac,1,4,1.0,1.0,1.0,1.0
GB,mfeat_fac,1,5,1.0,1.0,1.0,1.0
GB,mfeat_fac,1,6,1.0,1.0,1.0,1.0
GB,mfeat_fac,1,7,1.0,1.0,1.0,1.0
GB,mfeat_fac,1,8,1.0,1.0,1.0,1.0
GB,mfeat_fac,1,9,1.0,1.0,1.0,1.0
GB,mfeat_fac,1,10,0.8205,0.8277886497064579,0.8205,0.82100502512562814
GB,mfeat_fac,2,1,1.0,1.0,1.0,1.0
GB,mfeat_fac,2,2,1.0,1.0,1.0,1.0
GB,mfeat_fac,2,3,1.0,1.0,1.0,1.0
GB,mfeat_fac,2,4,1.0,1.0,1.0,1.0
GB,mfeat_fac,2,5,1.0,1.0,1.0,1.0
GB,mfeat_fac,2,6,1.0,1.0,1.0,1.0
GB,mfeat_fac,2,7,1.0,1.0,1.0,1.0
GB,mfeat_fac,2,8,1.0,1.0,1.0,1.0
GB,mfeat_fac,2,9,1.0,1.0,1.0,1.0
GB,mfeat_fac,2,10,0.831,0.83739624290083,0.831,0.83101010101010101
GB,mfeat_fac,3,1,1.0,1.0,1.0,1.0
GB,mfeat_fac,3,2,1.0,1.0,1.0,1.0
GB,mfeat_fac,3,3,1.0,1.0,1.0,1.0
GB,mfeat_fac,3,4,1.0,1.0,1.0,1.0
GB,mfeat_fac,3,5,1.0,1.0,1.0,1.0
GB,mfeat_fac,3,6,1.0,1.0,1.0,1.0
GB,mfeat_fac,3,7,1.0,1.0,1.0,1.0
GB,mfeat_fac,3,8,1.0,1.0,1.0,1.0
GB,mfeat_fac,3,9,1.0,1.0,1.0,1.0
GB,mfeat_fac,3,10,0.92,0.9281818181818181,0.92,0.92
GB,mfeat_fac,4,1,1.0,1.0,1.0,1.0
GB,mfeat_fac,4,2,1.0,1.0,1.0,1.0
GB,mfeat_fac,4,3,1.0,1.0,1.0,1.0
GB,mfeat_fac,4,4,1.0,1.0,1.0,1.0
GB,mfeat_fac,4,5,1.0,1.0,1.0,1.0
GB,mfeat_fac,4,6,1.0,1.0,1.0,1.0
GB,mfeat_fac,4,7,1.0,1.0,1.0,1.0
GB,mfeat_fac,4,8,1.0,1.0,1.0,1.0
GB,mfeat_fac,4,9,1.0,1.0,1.0,1.0
GB,mfeat_fac,4,10,0.841,0.83739624290083,0.841,0.84101010101010101
GB,mfeat_fac,5,1,1.0,1.0,1.0,1.0
GB,mfeat_fac,5,2,1.0,1.0,1.0,1.0
GB,mfeat_fac,5,3,1.0,1.0,1.0,1.0
GB,mfeat_fac,5,4,1.0,1.0,1.0,1.0
GB,mfeat_fac,5,5,1.0,1.0,1.0,1.0
GB,mfeat_fac,5,6,1.0,1.0,1.0,1.0
GB,mfeat_fac,5,7,1.0,1.0,1.0,1.0
GB,mfeat_fac,5,8,1.0,1.0,1.0,1.0
GB,mfeat_fac,5,9,1.0,1.0,1.0,1.0
GB,mfeat_fac,5,10,0.8005,0.8177886497064579,0.8005,0.81100502512562814
GB,mfeat_fac,6,1,1.0,1.0,1.0,1.0
GB,mfeat_fac,6,2,1.0,1.0,1.0,1.0
GB,mfeat_fac,6,3,1.0,1.0,1.0,1.0
GB,mfeat_fac,6,4,1.0,1.0,1.0,1.0
GB,mfeat_fac,6,5,1.0,1.0,1.0,1.0
GB,mfeat_fac,6,6,1.0,1.0,1.0,1.0
GB,mfeat_fac,6,7,1.0,1.0,1.0,1.0
GB,mfeat_fac,6,8,1.0,1.0,1.0,1.0
GB,mfeat_fac,6,9,1.0,1.0,1.0,1.0
GB,mfeat_fac,6,10,0.9205,0.9277886497064579,0.9205,0.92100502512562814
GB,mfeat_fac,7,1,1.0,1.0,1.0,1.0
GB,mfeat_fac,7,2,1.0,1.0,1.0,1.0
GB,mfeat_fac,7,3,1.0,1.0,1.0,1.0
GB,mfeat_fac,7,4,1.0,1.0,1.0,1.0
GB,mfeat_fac,7,5,1.0,1.0,1.0,1.0
GB,mfeat_fac,7,6,1.0,1.0,1.0,1.0
GB,mfeat_fac,7,7,1.0,1.0,1.0,1.0
GB,mfeat_fac,7,8,1.0,1.0,1.0,1.0
GB,mfeat_fac,7,9,1.0,1.0,1.0,1.0
GB,mfeat_fac,7,10,0.9105,0.9277886497064579,0.9105,0.91100502512562814
GB,mfeat_fac,8,1,1.0,1.0,1.0,1.0
GB,mfeat_fac,8,2,1.0,1.0,1.0,1.0
GB,mfeat_fac,8,3,1.0,1.0,1.0,1.0
GB,mfeat_fac,8,4,1.0,1.0,1.0,1.0
GB,mfeat_fac,8,5,1.0,1.0,1.0,1.0
GB,mfeat_fac,8,6,1.0,1.0,1.0,1.0
GB,mfeat_fac,8,7,1.0,1.0,1.0,1.0
GB,mfeat_fac,8,8,1.0,1.0,1.0,1.0
GB,mfeat_fac,8,9,1.0,1.0,1.0,1.0
GB,mfeat_fac,8,10,0.8105,0.8277886497064579,0.8105,0.81100502512562814
GB,mfeat_fac,9,1,1.0,1.0,1.0,1.0
GB,mfeat_fac,9,2,1.0,1.0,1.0,1.0
GB,mfeat_fac,9,3,1.0,1.0,1.0,1.0
GB,mfeat_fac,9,4,1.0,1.0,1.0,1.0
GB,mfeat_fac,9,5,1.0,1.0,1.0,1.0
GB,mfeat_fac,9,6,1.0,1.0,1.0,1.0
GB,mfeat_fac,9,7,1.0,1.0,1.0,1.0
GB,mfeat_fac,9,8,1.0,1.0,1.0,1.0
GB,mfeat_fac,9,9,1.0,1.0,1.0,1.0
GB,mfeat_fac,9,10,0.941,0.93739624290083,0.941,0.94101010101010101
GB,mfeat_fac,10,1,1.0,1.0,1.0,1.0
GB,mfeat_fac,10,2,1.0,1.0,1.0,1.0
GB,mfeat_fac,10,3,1.0,1.0,1.0,1.0
GB,mfeat_fac,10,4,1.0,1.0,1.0,1.0
GB,mfeat_fac,10,5,1.0,1.0,1.0,1.0
GB,mfeat_fac,10,6,1.0,1.0,1.0,1.0
GB,mfeat_fac,10,7,1.0,1.0,1.0,1.0
GB,mfeat_fac,10,8,1.0,1.0,1.0,1.0
GB,mfeat_fac,10,9,1.0,1.0,1.0,1.0
GB,mfeat_fac,10,10,0.7905,0.7977886497064579,0.7905,0.80100502512562814
GB,mfeat_fac,11,1,1.0,1.0,1.0,1.0
GB,mfeat_fac,11,2,1.0,1.0,1.0,1.0
GB,mfeat_fac,11,3,1.0,1.0,1.0,1.0
GB,mfeat_fac,11,4,1.0,1.0,1.0,1.0
GB,mfeat_fac,11,5,1.0,1.0,1.0,1.0
GB,mfeat_fac,11,6,1.0,1.0,1.0,1.0
GB,mfeat_fac,11,7,1.0,1.0,1.0,1.0
GB,mfeat_fac,11,8,1.0,1.0,1.0,1.0
GB,mfeat_fac,11,9,1.0,1.0,1.0,1.0
GB,mfeat_fac,11,10,0.81,0.80181818181818181,0.81,0.81
GB,mfeat_fac,12,1,1.0,1.0,1.0,1.0
GB,mfeat_fac,12,2,1.0,1.0,1.0,1.0
GB,mfeat_fac,12,3,1.0,1.0,1.0,1.0
GB,mfeat_fac,12,4,1.0,1.0,1.0,1.0
GB,mfeat_fac,12,5,1.0,1.0,1.0,1.0
GB,mfeat_fac,12,6,1.0,1.0,1.0,1.0
GB,mfeat_fac,12,7,1.0,1.0,1.0,1.0
GB,mfeat_fac,12,8,1.0,1.0,1.0,1.0
GB,mfeat_fac,12,9,1.0,1.0,1.0,1.0
GB,mfeat_fac,12,10,0.911,0.9365304420350291,0.911,0.91101010101010101
GB,mfeat_fac,13,1,1.0,1.0,1.0,1.0
GB,mfeat_fac,13,2,1.0,1.0,1.0,1.0
GB,mfeat_fac,13,3,1.0,1.0,1.0,1.0
GB,mfeat_fac,13,4,1.0,1.0,1.0,1.0
GB,mfeat_fac,13,5,1.0,1.0,1.0,1.0
GB,mfeat_fac,13,6,1.0,1.0,1.0,1.0
GB,mfeat_fac,13,7,1.0,1.0,1.0,1.0
GB,mfeat_fac,13,8,1.0,1.0,1.0,1.0
GB,mfeat_fac,13,9,1.0,1.0,1.0,1.0
GB,mfeat_fac,13,10,0.8215,0.8470046082949308,0.8215,0.83101522842639594
GB,mfeat_fac,14,1,1.0,1.0,1.0,1.0
GB,mfeat_fac,14,2,1.0,1.0,1.0,1.0
GB,mfeat_fac,14,3,1.0,1.0,1.0,1.0
GB,mfeat_fac,14,4,1.0,1.0,1.0,1.0
GB,mfeat_fac,14,5,1.0,1.0,1.0,1.0
GB,mfeat_fac,14,6,1.0,1.0,1.0,1.0
GB,mfeat_fac,14,7,1.0,1.0,1.0,1.0
GB,mfeat_fac,14,8,1.0,1.0,1.0,1.0
GB,mfeat_fac,14,9,1.0,1.0,1.0,1.0
GB,mfeat_fac,14,10,0.8105,0.8277886497064579,0.8105,0.81100502512562814
GB,mfeat_fac,15,1,1.0,1.0,1.0,1.0
GB,mfeat_fac,15,2,1.0,1.0,1.0,1.0
GB,mfeat_fac,15,3,1.0,1.0,1.0,1.0
GB,mfeat_fac,15,4,1.0,1.0,1.0,1.0
GB,mfeat_fac,15,5,1.0,1.0,1.0,1.0
GB,mfeat_fac,15,6,1.0,1.0,1.0,1.0
GB,mfeat_fac,15,7,1.0,1.0,1.0,1.0
GB,mfeat_fac,15,8,1.0,1.0,1.0,1.0
GB,mfeat_fac,15,9,1.0,1.0,1.0,1.0
GB,mfeat_fac,15,10,0.9005,0.90277886497064579,0.90105,0.901100502512562814
GB,mfeat_fac,16,1,1.0,1.0,1.0,1.0
GB,mfeat_fac,16,2,1.0,1.0,1.0,1.0
GB,mfeat_fac,16,3,1.0,1.0,1.0,1.0
GB,mfeat_fac,16,4,1.0,1.0,1.0,1.0
GB,mfeat_fac,16,5,1.0,1.0,1.0,1.0
GB,mfeat_fac,16,6,1.0,1.0,1.0,1.0
GB,mfeat_fac,16,7,1.0,1.0,1.0,1.0
GB,mfeat_fac,16,8,1.0,1.0,1.0,1.0
GB,mfeat_fac,16,9,1.0,1.0,1.0,1.0
GB,mfeat_fac,16,10,0.8105,0.8277886497064579,0.8105,0.81100502512562814
GB,mfeat_fac,17,1,1.0,1.0,1.0,1.0
GB,mfeat_fac,17,2,1.0,1.0,1.0,1.0
GB,mfeat_fac,17,3,1.0,1.0,1.0,1.0
GB,mfeat_fac,17,4,1.0,1.0,1.0,1.0
GB,mfeat_fac,17,5,1.0,1.0,1.0,1.0
GB,mfeat_fac,17,6,1.0,1.0,1.0,1.0
GB,mfeat_fac,17,7,1.0,1.0,1.0,1.0
GB,mfeat_fac,17,8,1.0,1.0,1.0,1.0
GB,mfeat_fac,17,9,1.0,1.0,1.0,1.0
GB,mfeat_fac,17,10,0.8012,0.80566137566137566,0.8102,0.804102040816326531
GB,mfeat_fac,18,1,1.0,1.0,1.0,1.0
GB,mfeat_fac,18,2,1.0,1.0,1.0,1.0
GB,mfeat_fac,18,3,1.0,1.0,1.0,1.0
GB,mfeat_fac,18,4,1.0,1.0,1.0,1.0
GB,mfeat_fac,18,5,1.0,1.0,1.0,1.0
GB,mfeat_fac,18,6,1.0,1.0,1.0,1.0
GB,mfeat_fac,18,7,1.0,1.0,1.0,1.0
GB,mfeat_fac,18,8,1.0,1.0,1.0,1.0
GB,mfeat_fac,18,9,1.0,1.0,1.0,1.0
GB,mfeat_fac,18,10,0.8105,0.8277886497064579,0.8105,0.81100502512562814
GB,mfeat_fac,19,1,1.0,1.0,1.0,1.0
GB,mfeat_fac,19,2,1.0,1.0,1.0,1.0
GB,mfeat_fac,19,3,1.0,1.0,1.0,1.0
GB,mfeat_fac,19,4,1.0,1.0,1.0,1.0
GB,mfeat_fac,19,5,1.0,1.0,1.0,1.0
GB,mfeat_fac,19,6,1.0,1.0,1.0,1.0
GB,mfeat_fac,19,7,1.0,1.0,1.0,1.0
GB,mfeat_fac,19,8,1.0,1.0,1.0,1.0
GB,mfeat_fac,19,9,1.0,1.0,1.0,1.0
GB,mfeat_fac,19,10,0.75,0.7581818181818181,0.75,0.741
GB,mfeat_fac,20,1,1.0,1.0,1.0,1.0
GB,mfeat_fac,20,2,1.0,1.0,1.0,1.0
GB,mfeat_fac,20,3,1.0,1.0,1.0,1.0
GB,mfeat_fac,20,4,1.0,1.0,1.0,1.0
GB,mfeat_fac,20,5,1.0,1.0,1.0,1.0
GB,mfeat_fac,20,6,1.0,1.0,1.0,1.0
GB,mfeat_fac,20,7,1.0,1.0,1.0,1.0
GB,mfeat_fac,20,8,1.0,1.0,1.0,1.0
GB,mfeat_fac,20,9,1.0,1.0,1.0,1.0
GB,mfeat_fac,20,10,0.811,0.803739624290083,0.811,0.82101010101010101
GB,mfeat_fac,21,1,1.0,1.0,1.0,1.0
GB,mfeat_fac,21,2,1.0,1.0,1.0,1.0
GB,mfeat_fac,21,3,1.0,1.0,1.0,1.0
GB,mfeat_fac,21,4,1.0,1.0,1.0,1.0
GB,mfeat_fac,21,5,1.0,1.0,1.0,1.0
GB,mfeat_fac,21,6,1.0,1.0,1.0,1.0
GB,mfeat_fac,21,7,1.0,1.0,1.0,1.0
GB,mfeat_fac,21,8,1.0,1.0,1.0,1.0
GB,mfeat_fac,21,9,1.0,1.0,1.0,1.0
GB,mfeat_fac,21,10,0.71,0.70181818181818181,0.71,0.701
GB,mfeat_fac,22,1,1.0,1.0,1.0,1.0
GB,mfeat_fac,22,2,1.0,1.0,1.0,1.0
GB,mfeat_fac,22,3,1.0,1.0,1.0,1.0
GB,mfeat_fac,22,4,1.0,1.0,1.0,1.0
GB,mfeat_fac,22,5,1.0,1.0,1.0,1.0
GB,mfeat_fac,22,6,1.0,1.0,1.0,1.0
GB,mfeat_fac,22,7,1.0,1.0,1.0,1.0
GB,mfeat_fac,22,8,1.0,1.0,1.0,1.0
GB,mfeat_fac,22,9,1.0,1.0,1.0,1.0
GB,mfeat_fac,22,10,0.7215,0.70470046082949308,0.7215,0.73101522842639594
GB,mfeat_fac,23,1,1.0,1.0,1.0,1.0
GB,mfeat_fac,23,2,1.0,1.0,1.0,1.0
GB,mfeat_fac,23,3,1.0,1.0,1.0,1.0
GB,mfeat_fac,23,4,1.0,1.0,1.0,1.0
GB,mfeat_fac,23,5,1.0,1.0,1.0,1.0
GB,mfeat_fac,23,6,1.0,1.0,1.0,1.0
GB,mfeat_fac,23,7,1.0,1.0,1.0,1.0
GB,mfeat_fac,23,8,1.0,1.0,1.0,1.0
GB,mfeat_fac,23,9,1.0,1.0,1.0,1.0
GB,mfeat_fac,23,10,0.81,0.80181818181818181,0.81,0.801
GB,mfeat_fac,24,1,1.0,1.0,1.0,1.0
GB,mfeat_fac,24,2,1.0,1.0,1.0,1.0
GB,mfeat_fac,24,3,1.0,1.0,1.0,1.0
GB,mfeat_fac,24,4,1.0,1.0,1.0,1.0
GB,mfeat_fac,24,5,1.0,1.0,1.0,1.0
GB,mfeat_fac,24,6,1.0,1.0,1.0,1.0
GB,mfeat_fac,24,7,1.0,1.0,1.0,1.0
GB,mfeat_fac,24,8,1.0,1.0,1.0,1.0
GB,mfeat_fac,24,9,1.0,1.0,1.0,1.0
GB,mfeat_fac,24,10,0.811,0.803739624290083,0.811,0.82101010101010101
GB,mfeat_fac,25,1,1.0,1.0,1.0,1.0
GB,mfeat_fac,25,2,1.0,1.0,1.0,1.0
GB,mfeat_fac,25,3,1.0,1.0,1.0,1.0
GB,mfeat_fac,25,4,1.0,1.0,1.0,1.0
GB,mfeat_fac,25,5,1.0,1.0,1.0,1.0
GB,mfeat_fac,25,6,1.0,1.0,1.0,1.0
GB,mfeat_fac,25,7,1.0,1.0,1.0,1.0
GB,mfeat_fac,25,8,1.0,1.0,1.0,1.0
GB,mfeat_fac,25,9,1.0,1.0,1.0,1.0
GB,mfeat_fac,25,10,0.81,0.82181818181818181,0.81,0.821
GB,mfeat_fac,26,1,1.0,1.0,1.0,1.0
GB,mfeat_fac,26,2,1.0,1.0,1.0,1.0
GB,mfeat_fac,26,3,1.0,1.0,1.0,1.0
GB,mfeat_fac,26,4,1.0,1.0,1.0,1.0
